Autor	Género	Total de Artículos
PIZARRO-GUAJARDO, MARJORIE	Mujer	22
MUNOZ-MONTECINOS, JESUS SEBASTIAN	Hombre	1
BRADLEY, L. D.	Hombre	1
SOTO, MARIA TERESA	Mujer	1
PINTO, GERARDO	Hombre	1
ROJAS, CARLOS	Hombre	1
CORNEJO, JUAN	Hombre	1
BETHKE, JORN	Hombre	6
HIRSCHBERG, CARLOS B.	Hombre	1
REYES PONCE, ALVARO	Hombre	1
CORTHORN, CAROLINA	Mujer	3
ROJAS-VALLEJOS, JORGE	Hombre	10
PINO MORAN, JUAN	Hombre	1
ULLOA, FREDY	Hombre	1
FITZPATRICK, C.	-	1
TAMBURINI, GIOVANNI	Hombre	4
VELOSO, M.	-	1
UGALDE, JUAN A.	Hombre	9
BANALES, GERARDO	Hombre	6
AHUMADA-TAPIA, SILZA	-	4
MARTINEZ, MARCIA	Mujer	1
MESSINA, PAMELA	Mujer	1
VYHMEISTER, EDUARDO	Hombre	5
ASTORGA, FRANCISCA	Mujer	6
BARROS, M.	Hombre	1
MARTINEZ-REYES, CAROLINA DEL PILAR	Mujer	4
REBOLLEDO-LOPEZ, DANIELA VICTORIA	Mujer	1
MUNOZ-LLANOS, MAURICIO	Hombre	1
VENEGAS-YAZIGI, DIEGO	Hombre	1
HIDALGO, ALEJANDRO A.	Hombre	20
ARIAS, ANGEL J.	Hombre	1
DIAZ-TORO, F.	-	1
FARFAN, NANCY	Mujer	1
DAVILA, CRISTIAN	Hombre	1
RAMIREZ-TAGLE, RODRIGO	Hombre	16
DELGADO-RIOSECO, JOAQUIN	Hombre	4
ZIMIN-VESELKOFF, N.	Mujer	1
