Autor	Género	Total de Artículos
SOLANO, J.	Hombre	23
CAROLINA NAVARRO, M.	Mujer	1
GARRIDO, SANDRA	Mujer	1
PEREZ, CHERY	-	1
LLANQUINAO, GABRIEL	Hombre	2
URRUTIA-ESCOBAR, JULIO	Hombre	2
QUINAN, ESTEBAN	Hombre	2
TORRES-CUEVAS, HECTOR	Hombre	1
LEPE-CARRION, PATRICIO	Hombre	1
MORA, MARIELA	Mujer	1
SERGUEI, ALEJANDRO MARTIN	Hombre	1
PINO-ROZAS, MIGUEL ANGEL	Hombre	1
VALDES BADILLA, PABLO ANTONIO	Hombre	3
OLAVE, ALVARO	Hombre	1
RODRIGUEZ-BERAUD, MARIO	Hombre	5
ASTORGA BREVIS, PAMELA K.	Mujer	1
SOTO VILLAFLOR, RAUL	Hombre	2
GUTIERREZ-ZAMORANO, PATRICIA LORETO	Mujer	5
VALDES, OSCAR	Hombre	1
BECAR, RAMON	Hombre	15
INOSTROZA-TORRES, KARLA BERNARDITA	Mujer	2
PARRA S, DARIO	Hombre	2
FUENTES-CONTRERAS, JORGE PATRICIO	Hombre	5
VELASQUEZ-BRICENO, ALEJANDRO	Hombre	11
MONSALVES-GAVILAN, PABLO	Hombre	1
MARILEO-YANEZ, LUIS GUSTAVO	Hombre	13
BRAVO-HURTADO, PABLO	Hombre	2
MUNITA, FELIPE	Hombre	13
MORALES-SUAZO, MARIA CRISTINA	Mujer	1
ROBERTO GUTIERREZ, CARLOS	Hombre	2
BARRERA-GONZALEZ, CAROLINA ANDREA	Mujer	1
BELLO, ARIEL	Hombre	1
VALENZUELA-CONTRERAS, PATRICIA M.	Mujer	1
SENN, CLAUDIA	Mujer	1
MEDINA-SCHWERTER, GUSTAVO	Hombre	5
BERLAND, MARCO	Hombre	10
NEWMAN-VASQUEZ, JAVIER	Hombre	4
RODRIGUEZ-ESTRADA, URIEL	Hombre	2
DANTAGNAN, P.	Hombre	17
RODRIGUEZ, U.	-	1
FRANCOIS-CIFUENTES, MARIA ANGELICA	Mujer	5
RAMIREZ, ANGELICA	Mujer	1
ORMENO, DAVID	Hombre	2
PARODI-RIVERA, JORGE LUIS	Hombre	8
SAEZ-DELGADO, PATRICIA LISETTE	Mujer	3
DOMINGUEZ-MOULIE, ASTRID JULIANA	Mujer	1
PAVEZ, CLAUDIO	Hombre	1
SALGADO-ISMODES, ITALO	Hombre	3
CASTILLO-RUBIO, CLAUDIA GIOVANNA	Mujer	33
PUCCIO, F.	-	1
REBOLLEDO, N.	-	1
AGUILERA-SILVA, ROBERTO HERNAN	Hombre	1
BLANCO, JOSE	Hombre	1
NORAMBUENA, M. C.	Mujer	1
ORTLOFF, ALEXANDER	Hombre	26
GARBARINI-BARRA, CARMEN GLORIA	Mujer	1
RIQUELME-GATICA, MARIO	Hombre	2
WOELFL, STEFAN	Hombre	1
SOTO-MORA, YENNY VALESKA	-	1
FIGUEROA-JARA, JUAN RICARDO	Hombre	1
VALENZUELA-VERMEHREN, LUIS	Hombre	9
VELASQUEZ-ORDENES, ALEJANDRA ESTELA	Mujer	4
PRADENAS, MIGUEL	Hombre	1
DANTAGNAN-DANTAGNAN, HERMAN PATRICIO	Hombre	23
ALFARO-CASTILLO, DENIS MARITZA	Hombre	1
PICHARA, CRISTIAN	Hombre	4
CASTELVI OYARCE, MARVIN	Hombre	1
ESPINOZA CARDENAS, LESLI	Mujer	1
GUERRERO CARDENAS, ROCIO	-	1
PARRA GARRIDO, RUTH	Mujer	1
VILLAGRA LEAL, ESTEFANIA	Mujer	1
DIAZ-IBANEZ, MARIA FRANCISCA	Mujer	4
MARIMAN QUEMENADO, PABLO	Hombre	2
GARCIA, F.	Hombre	1
MONCADA-HERRERA, JUAN	Hombre	3
GOMEZ-CEA, LAURA	Mujer	1
GARCES-MUNOZ, RODRIGO	Hombre	1
OJEDA NAHUELCURA, RODRIGO	Hombre	13
SALGADO-ISMODES, VANIDA	-	1
FERNANDEZ-ORDENES, JORGE OSVALDO	Hombre	1
VEGA-C, MARCELA	Mujer	1
VASQUEZ-GONZALEZ, JOEL	Hombre	1
SILVA, CAROLINA	Mujer	2
CASTILLO, C. E.	-	1
ORTLOFF, A. R.	-	1
BOEHMWALD, H.	Mujer	1
JARAMILLO, N.	-	1
GESSNER, MARK O.	Hombre	1
